Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
18,4.718340125154768,0.010896859411442882,4.713391714935296,0.010885431212321701,4.713391714935296,0.010885431212321701,0.0,0.004948410219453692,4.713391714935296,0.010885431212321701,0.015971294394478974,0.011022884175025283,0.00022964342031302673,0.010859974204989119,0.09082493906393019,481,48,433,0.11085450346420324,0
19,4.602479856282598,0.0065190932808535385,4.602369008662983,0.0065189362728937435,4.602369008662983,0.0065189362728937435,0.0,0.00011084761954194278,4.602369008662983,0.0065189362728937435,0.005984275733827538,0.005873428114285595,0.0019578093714285316,0.006510616969615823,0.08803283616998048,709,3,706,0.00424929178470255,0
20,0.24201304886011332,0.006050326221502833,0.2407859988825395,0.006019649972063487,0.2407859988825395,0.006019649972063487,0.0,0.0012270499775608457,0.2407859988825395,0.006019649972063487,0.007507471158513468,0.006280421180952622,0.0005233684317460519,0.005862639442539996,0.16481895842214023,52,12,40,0.3,0
21,0.5546068890579683,0.011318507939958537,0.5452940946121326,0.011128450910451686,0.5452940946121326,0.011128450910451686,0.0,0.009312794445838435,0.5452940946121326,0.011128450910451686,0.05335586843416085,0.04404307398832241,8.602162888344221e-05,0.010229612665791988,0.05678348983698811,561,512,49,10.448979591836734,0
22,0.7491645445639818,0.0064031157655041184,0.7488933427717159,0.006400797801467658,0.7488933427717159,0.006400797801467658,0.0,0.00027120179226347574,0.7488933427717159,0.006400797801467658,0.006521263150993661,0.006250061358730186,0.00032895059782790453,0.006347378473615284,0.008691330042069012,136,19,117,0.1623931623931624,0
23,3.0042259226131307,0.01246566772868519,3.0001781324339944,0.012448871918813255,3.0001781324339944,0.012448871918813255,0.0,0.004047790179128263,3.0001781324339944,0.012448871918813255,0.028037334034843653,0.02398954385571539,6.536660451148607e-05,0.012349330243063433,0.024158303591454988,608,367,241,1.5228215767634854,0
24,0.0301189903438992,0.0150594951719496,0.021792415899123115,0.010896207949561558,0.021792415899123115,0.010896207949561558,0.0,0.008326574444776469,0.021792415899123115,0.010896207949561558,0.02034292535111426,0.012016350906337792,0.0001560565052771142,0.004888032496392469,0.045941534914765825,79,77,2,38.5,0
25,4.256596739924216,0.013385524339384327,4.252955199096379,0.01337407295313327,4.252955199096379,0.01337407295313327,0.0,0.0036415408278278605,4.252955199096379,0.01337407295313327,0.14429105069237824,0.14064950986455038,7.387054089524704e-05,0.012931778896955464,0.0023094875423748107,2222,1904,318,5.987421383647798,0
26,7.423320989540478,0.0068291821430915165,7.420667697898135,0.006826741212417787,7.420667697898135,0.006826741212417787,0.0,0.0026532916422787878,7.420667697898135,0.006826741212417787,0.014156625702884895,0.011503334060606107,3.617400647989342e-05,0.006816158568387851,0.06207422395772788,1405,318,1087,0.29254829806807725,0
27,2.8145424974703666,0.007753560599091919,2.811516869744299,0.007745225536485672,2.811516869744299,0.007745225536485672,0.0,0.003025627726049862,2.811516869744299,0.007745225536485672,0.07881757653297683,0.07579194880692697,3.187213995245037e-05,0.007536432289083718,0.12092607977286818,2741,2378,363,6.550964187327824,0
28,0.4155729318453032,0.010936129785402716,0.40939031640459106,0.010773429379068186,0.40939031640459106,0.010773429379068186,0.0,0.006182615440711636,0.40939031640459106,0.010773429379068186,0.030308491588490583,0.024125876147778946,6.646246872666377e-05,0.010138537901495069,0.13886401885099087,401,363,38,9.552631578947368,0
29,0.2089444548621815,0.010997076571693763,0.1999426033754693,0.010523294914498384,0.1999426033754693,0.010523294914498384,0.0,0.00900185148671806,0.1999426033754693,0.010523294914498384,0.019724596992056753,0.010722745505338693,0.00036974984501167906,0.009958939887901303,0.07089113636433098,48,29,19,1.5263157894736843,0
30,0.27012528000483016,0.007300683243373788,0.26600018417316,0.007189194166842163,0.26600018417316,0.007189194166842163,0.0,0.004125095831675196,0.26600018417316,0.007189194166842163,0.0417517558905498,0.037626660058874606,3.2297562282295797e-05,0.006172257408494064,0.07858217124622868,1202,1165,37,31.486486486486488,0
31,2.331251978563956,0.0076939009193529905,2.329634933210969,0.007688564136009798,2.329634933210969,0.007688564136009798,0.0,0.0016170453529529283,2.329634933210969,0.007688564136009798,0.06134917202539203,0.0597321266724391,3.348213378499949e-05,0.007491428404417703,0.00011441194458239323,2087,1784,303,5.887788778877888,0
32,0.19881185211285324,0.007100423289744758,0.19835480248888882,0.007084100088888886,0.19835480248888882,0.007084100088888886,0.0,0.00045704962396886373,0.19835480248888882,0.007084100088888886,0.01178584982714348,0.011328800203174616,3.738877954843108e-05,0.006679500081632491,0.10629333209031788,331,303,28,10.821428571428571,0
33,3.4918160643836735,0.0071407281480238725,3.4906019924825147,0.0071382453833998254,3.4906019924825147,0.0071382453833998254,0.0,0.0012140719010336198,3.4906019924825147,0.0071382453833998254,0.06091931857347266,0.05970524667243904,3.3373530839820594e-05,0.007016148764438039,0.32450591347039115,2278,1789,489,3.658486707566462,0
34,16.36261479161838,0.014544546481438561,16.361852262091066,0.01454386867741428,16.361852262091066,0.01454386867741428,0.0,0.000762529527291278,16.361852262091066,0.01454386867741428,0.03419505388559951,0.033432524358308235,6.836917046688801e-05,0.014514150877984694,0.01434485935879426,1614,489,1125,0.43466666666666665,0
35,1.7804745901266426,0.007449684477517333,1.7773390543676741,0.007436565081036293,1.7773390543676741,0.007436565081036293,0.0,0.0031355357589228916,1.7773390543676741,0.007436565081036293,0.041694187436845276,0.038558651677922384,3.682774754338337e-05,0.007275231810417562,0.07368805562268399,1286,1047,239,4.380753138075314,0
36,0.6036311035291755,0.013414024522870566,0.5999735623872068,0.013332745830826817,0.5999735623872068,0.013332745830826817,0.0,0.0036575411419574877,0.5999735623872068,0.013332745830826817,0.09695905175371511,0.09330151061175762,8.155726452076715e-05,0.011259378928343564,0.11003042110548922,1189,1144,45,25.42222222222222,0
37,4.233824893890269,0.01406586343485139,4.2227641065619475,0.01402911663309617,4.2227641065619475,0.01402911663309617,0.0,0.011060787328303512,4.2227641065619475,0.01402911663309617,0.10082617857882958,0.08976539125052607,8.573580826220255e-05,0.01373089274189847,0.04491668333201826,1348,1047,301,3.478405315614618,0
38,1.7357111066421744,0.00670158728433272,1.7319493888927069,0.006687063277578019,1.7319493888927069,0.006687063277578019,0.0,0.003761717749421578,1.7319493888927069,0.006687063277578019,0.010418119577993323,0.006656401828571745,0.00033282009142858725,0.006661362884417688,0.11528630604092704,279,20,259,0.07722007722007722,0
39,3.406918804296044,0.011912303511524629,3.4017102252206493,0.011894091696575697,3.4017102252206493,0.011894091696575697,0.0,0.005208579075384634,3.4017102252206493,0.011894091696575697,0.02961671616107786,0.024408137085693227,8.387675974465027e-05,0.01180874855991247,0.03409819560733851,577,291,286,1.0174825174825175,0
40,11.651971372306939,0.014055454007607887,11.645848290263832,0.014048067901403899,11.645848290263832,0.014048067901403899,0.0,0.006123082043016481,11.645848290263832,0.014048067901403899,0.019420665581256102,0.013297583538239621,0.0009498273955885443,0.014032027390501427,0.014727819558904898,843,14,829,0.016887816646562123,0
41,1.2428033368298994,0.011196426457927022,1.2365894913547797,0.011140445868061078,1.2365894913547797,0.011140445868061078,0.0,0.0062138454751075045,1.2365894913547797,0.011140445868061078,0.017185888250287107,0.010972042775179602,0.0005774759355357686,0.011041598635852364,0.010041491253996782,130,19,111,0.17117117117117117,0
42,3.1125021624502605,0.014020280011037209,3.106853270766991,0.013994834553004465,3.106853270766991,0.013994834553004465,0.0,0.005648891683264878,3.106853270766991,0.013994834553004465,0.0189464752215045,0.013297583538239621,0.0009498273955885443,0.01393493552805746,0.04821996271782858,236,14,222,0.06306306306306306,0
43,4.9780570294652975,0.006782094045593048,4.975797048205439,0.006779015052051006,4.975797048205439,0.006779015052051006,0.0,0.0022599812598009805,4.975797048205439,0.006779015052051006,0.01009679497408733,0.00783681371428635,0.00027988620408165535,0.0067683381941297145,0.09250782185063855,762,28,734,0.03814713896457766,0
44,3.994187745024588,0.01280188379815573,3.992201594117231,0.01279551792986292,3.992201594117231,0.01279551792986292,0.0,0.0019861509073244576,3.992201594117231,0.01279551792986292,0.012576112128680705,0.010589961221356248,0.001176662357928472,0.01276157574646124,0.020391222162668754,321,9,312,0.028846153846153848,0
45,1.9626649726239283,0.013535620500854677,1.9537244639088347,0.013473961820060928,1.9537244639088347,0.013473961820060928,0.0,0.00894050871509755,1.9537244639088347,0.013473961820060928,0.022253464150594482,0.013312955435496931,0.0007831150256174665,0.013382148334298854,0.26118327691678367,162,17,145,0.11724137931034483,0
46,3.555239530437797,0.006682781072251498,3.5529396205044437,0.006678457933279029,3.5529396205044437,0.006678457933279029,0.0,0.002299909933295652,3.5529396205044437,0.006678457933279029,0.010117271761867386,0.007817361828571734,0.00032572340952382223,0.0066637636441276875,0.005232988922422521,556,24,532,0.045112781954887216,0
47,2.0633617974435836,0.011790638842534763,2.0586189604214478,0.011763536916693988,2.0586189604214478,0.011763536916693988,0.0,0.004742837022156721,2.0586189604214478,0.011763536916693988,0.01510640891017978,0.01036357188802306,0.001036357188802306,0.011704316505905164,0.04219579524718142,185,10,175,0.05714285714285714,0
48,4.728093425307806,0.01437110463619394,4.723805353703439,0.014358070983901029,4.723805353703439,0.014358070983901029,0.0,0.004288071604388932,4.723805353703439,0.014358070983901029,0.0384587383999051,0.03417066679551617,8.293851163960235e-05,0.014254208774796051,0.05748480725108962,741,412,329,1.2522796352583587,0
49,1.1048820244940085,0.00665591581020487,1.1048295261090884,0.006655599554874026,1.1048295261090884,0.006655599554874026,0.0,5.249838487131342e-05,1.1048295261090884,0.006655599554874026,0.008933277203919232,0.008880778819047919,6.578354680776236e-05,0.0066021008872896945,0.0797990069865584,301,135,166,0.8132530120481928,0
50,1.3216730506776493,0.014685256118640548,1.3097322235985962,0.014552580262206625,1.3097322235985962,0.014552580262206625,0.0,0.011940827079030214,1.3097322235985962,0.014552580262206625,0.03298901694995848,0.02104818987092827,0.00010630398924711246,0.014318711485863231,0.17754483932172427,288,198,90,2.2,0
51,3.08503609052328,0.007059579154515515,3.0848094001015767,0.007059060412131755,3.0848094001015767,0.007059060412131755,0.0,0.00022669042172296372,3.0848094001015767,0.007059060412131755,0.006975900936009083,0.006749210514286119,0.000613564592207829,0.007043615994478881,0.13296681152852763,448,11,437,0.02517162471395881,0
52,0.3896825726455777,0.006718665045613408,0.38424087436190446,0.006624842661412146,0.38424087436190446,0.006624842661412146,0.0,0.005441698283631169,0.38424087436190446,0.006624842661412146,0.012288647464583136,0.006846949180951967,0.0008558686476189958,0.006506791813465424,0.0952761822627739,66,8,58,0.13793103448275862,0
53,3.9977677215026297,0.015616280162119647,3.989497005016017,0.015583972675843816,3.989497005016017,0.015583972675843816,0.0,0.008270716486546092,3.989497005016017,0.015583972675843816,0.020071985928392877,0.011801269441846785,0.0006941923201086344,0.015537873967086863,0.1213969674705222,273,17,256,0.06640625,0
54,0.7511178024348943,0.006475153469266331,0.7491648163047608,0.006458317381937593,0.7491648163047608,0.006458317381937593,0.0,0.0019529861301421647,0.7491648163047608,0.006458317381937593,0.0087833923777616,0.006830406247619436,0.00015884665692138223,0.0063994345694580405,0.007039748468942619,159,43,116,0.3706896551724138,0
55,0.1676310063247204,0.006705240252988815,0.16558980332698386,0.006623592133079354,0.16558980332698386,0.006623592133079354,0.0,0.0020412029977361357,0.16558980332698386,0.006623592133079354,0.009064132826306803,0.007022929828570668,0.0002926220761904445,0.006342674939936543,0.11182437735355855,49,24,25,0.96,0
56,0.6392060197493521,0.014204578216652268,0.635876390713021,0.014130586460289356,0.635876390713021,0.014130586460289356,0.0,0.0033296290363082903,0.635876390713021,0.014130586460289356,0.01583630744785225,0.012506678411543959,0.00043126477281186067,0.013852660273366664,0.011772854920272025,74,29,45,0.6444444444444445,0
57,1.3923019693057075,0.016003470911559858,1.391829627638687,0.015998041696996403,1.391829627638687,0.015998041696996403,0.0,0.00047234166703802316,1.391829627638687,0.015998041696996403,0.20354529939034904,0.20307295772331102,8.546841655021507e-05,0.01366386976914205,0.034260354360053924,2463,2376,87,27.310344827586206,0
58,13.285243988288832,0.00713110251652648,13.282884100137686,0.007129835802543041,13.282884100137686,0.007129835802543041,0.0,0.0023598881507638225,13.282884100137686,0.007129835802543041,0.010485519134890708,0.008125630984126886,9.339805728881478e-05,0.007125474218547472,0.017072911210709307,1950,87,1863,0.04669887278582931,0
59,2.925333431924754,0.007821747144183834,2.9229700203867144,0.007815427861996562,2.9229700203867144,0.007815427861996562,0.0,0.002363411537997351,2.9229700203867144,0.007815427861996562,0.09348698557089818,0.09112357403290083,3.3563010693517805e-05,0.007571781942122609,0.0014739552554967617,3089,2715,374,7.259358288770054,0
60,0.17267066861395364,0.014389222384496136,0.16207825107301607,0.01350652092275134,0.16207825107301607,0.01350652092275134,0.0,0.01059241754093243,0.16207825107301607,0.01350652092275134,0.0378818660234721,0.02728944848253967,7.296643979288682e-05,0.011232400215873461,0.07015257133088326,386,374,12,31.166666666666668,0
61,0.4645715570840814,0.013273473059545182,0.462076489739238,0.013202185421121086,0.462076489739238,0.013202185421121086,0.0,0.002495067344851165,0.462076489739238,0.013202185421121086,0.02417883462681303,0.021683767281961863,0.0001571287484200135,0.01258264921306481,0.045696354716474374,173,138,35,3.942857142857143,0
62,0.23230644884540652,0.01935887073711721,0.22915727523670384,0.019096439603058655,0.22915727523670384,0.019096439603058655,0.0,0.003149173608699485,0.22915727523670384,0.019096439603058655,0.06036264540271219,0.057213471794012705,9.110425444906482e-05,0.014328650286891195,0.016683129143808983,640,628,12,52.333333333333336,0
63,0.4633357634189412,0.014946314948998105,0.4566802840036849,0.014731622064634997,0.4566802840036849,0.014731622064634997,0.0,0.0066554794152686725,0.4566802840036849,0.014731622064634997,0.02235765659808564,0.015702177182816968,0.00017843383162292008,0.0142251002200276,0.015061794041946186,119,88,31,2.838709677419355,0
64,1.5385294641151717,0.007541811098603783,1.5362151548028864,0.007530466445112188,1.5362151548028864,0.007530466445112188,0.0,0.002314309312277274,1.5362151548028864,0.007530466445112188,0.01476502374113764,0.012450714428860366,3.819237554865143e-05,0.007469433531245265,0.01521660110197054,530,326,204,1.5980392156862746,0
65,4.5977872258129935,0.00735645956130079,4.596390855875297,0.007354225369400475,4.596390855875297,0.007354225369400475,0.0,0.0013963699375558747,4.596390855875297,0.007354225369400475,0.0084732899629536,0.007076920025397726,0.0005443784634921328,0.007342902297360064,0.017522683675680994,638,13,625,0.0208,0
66,6.0847439308967814,0.01441882448079806,6.072512009870099,0.014389838885948102,6.072512009870099,0.014389838885948102,0.0,0.012231921026575776,6.072512009870099,0.014389838885948102,0.04776154297946711,0.03552962195289133,8.16772918457272e-05,0.014305645468998375,0.003273102814450368,857,435,422,1.0308056872037914,0
67,0.5014023371502425,0.007266700538409312,0.497751011043,0.007213782768739131,0.497751011043,0.007213782768739131,0.0,0.003651326107236841,0.497751011043,0.007213782768739131,0.012824374538983108,0.009173048431746267,7.11089025716765e-05,0.007080840037844339,0.21224961206879733,198,129,69,1.8695652173913044,0
68,4.073922907141386,0.014244485689305544,4.07291636988295,0.014240966328262064,4.07291636988295,0.014240966328262064,0.0,0.0010065372584229237,4.07291636988295,0.014240966328262064,0.013684062531726937,0.012677525273304013,0.0031693813183260033,0.014196639316816988,0.016659236593826066,290,4,286,0.013986013986013986,0
69,0.7737552193422363,0.006670303615019279,0.7726018554181799,0.006660360822570517,0.7726018554181799,0.006660360822570517,0.0,0.001153363924094819,0.7726018554181799,0.006660360822570517,0.007974689282825409,0.00682132535873059,0.00045475502391537266,0.006601556293615612,0.005406912190190738,131,15,116,0.12931034482758622,0
70,2.0837831897595187,0.00789311814302848,2.0828402192507944,0.007889546285040887,2.0828402192507944,0.007889546285040887,0.0,0.0009429705086940743,2.0828402192507944,0.007889546285040887,0.008100459422980322,0.0071574889142862475,0.00017041640272110113,0.0078624345846081,0.09727068106815473,306,42,264,0.1590909090909091,0
71,6.570663635501292,0.016934700091498174,6.5644249813777025,0.016918621086025005,6.5644249813777025,0.016918621086025005,0.0,0.006238654123782439,6.5644249813777025,0.016918621086025005,0.2223602779967102,0.21612162387292777,0.00010491340964705231,0.016361606591506653,0.06566674164880304,2448,2060,388,5.309278350515464,0
72,0.37423276256128446,0.01336545580576016,0.369041006079787,0.013180035931420964,0.369041006079787,0.013180035931420964,0.0,0.005191756481481846,0.369041006079787,0.013180035931420964,0.038419381715092626,0.03322762523361078,8.563820936497624e-05,0.011993335030221137,0.05971187238307962,416,388,28,13.857142857142858,0
73,0.17489362503152606,0.012492401787966147,0.17289493136854248,0.012349637954895892,0.17289493136854248,0.012349637954895892,0.0,0.00199869366297456,0.17289493136854248,0.012349637954895892,0.015082621598327961,0.013083927935353401,0.000568866431971887,0.011415071673799864,0.037762620944304714,37,23,14,1.6428571428571428,0
74,0.7134022425912736,0.00706338854050766,0.7090418164178919,0.007020216004137544,0.7090418164178919,0.007020216004137544,0.0,0.004360426173404264,0.7090418164178919,0.007020216004137544,0.05432239228711211,0.049961966113707845,3.210923272089193e-05,0.006525543072318431,0.07360864620786778,1657,1556,101,15.405940594059405,0
75,0.3239543143444994,0.017050227070763126,0.32199874410709267,0.01694730232142593,0.32199874410709267,0.01694730232142593,0.0,0.001955570237409887,0.32199874410709267,0.01694730232142593,0.09396560190352155,0.09201003166611166,8.933012783117636e-05,0.01210466907584094,0.022906685462444898,1049,1030,19,54.21052631578947,0
76,6.02936565902708,0.014253819524886715,6.023458344421528,0.014239854242131273,6.023458344421528,0.014239854242131273,0.0,0.005907314605487102,6.023458344421528,0.014239854242131273,0.03992087551701928,0.03401356091153218,8.63288348008431e-05,0.014159443932647899,1.6441455120030923e-05,817,394,423,0.9314420803782506,0
77,2.547843831384748,0.006169113393183409,2.5474966152661587,0.006168272676189246,2.5474966152661587,0.006168272676189246,0.0,0.0003472161187527689,2.5474966152661587,0.006168272676189246,0.007301110366372043,0.0069538942476192744,0.00014191620913508725,0.006151435159850789,0.005059047547797846,462,49,413,0.11864406779661017,0
78,0.5309037493243824,0.014348749981740067,0.5294611251649763,0.014309760139593956,0.5294611251649763,0.014309760139593956,0.0,0.0014426241593881173,0.5294611251649763,0.014309760139593956,0.01379540386963285,0.012352779710244732,0.0017646828157492475,0.013975901228506745,0.013395615737698208,44,7,37,0.1891891891891892,0
79,1.9497560190773076,0.006654457402994224,1.948368797485714,0.006649722858313017,1.948368797485714,0.006649722858313017,0.0,0.0013872215914432218,1.948368797485714,0.006649722858313017,0.013737292033001225,0.012350070441558003,3.528591554730858e-05,0.0066075724472501925,0.01776517983505066,643,350,293,1.1945392491467577,0
80,0.14442099412383058,0.006017541421826274,0.1424547720126983,0.005935615500529096,0.1424547720126983,0.005935615500529096,0.0,0.0019662221111467204,0.1424547720126983,0.005935615500529096,0.009502899495274164,0.007536677384127444,8.374085982363827e-05,0.0056215872761898504,0.005019743196967852,114,90,24,3.75,0
81,1.8413689978475958,0.01405625189196638,1.829609381552143,0.013966483828642313,1.829609381552143,0.013966483828642313,0.0,0.011759616295446307,1.829609381552143,0.013966483828642313,0.04287667640511472,0.031117060109668415,8.188700028860109e-05,0.013728949018644894,0.03592560316775817,511,380,131,2.900763358778626,0
82,0.011851403631080615,0.011851403631080615,0.011767131089177502,0.011767131089177502,0.011767131089177502,0.011767131089177502,0.0,8.427254190479516e-05,0.011767131089177502,0.011767131089177502,0.011851403631080615,0.01176713108917582,3.460920908581123e-05,0.0,0.1065531254009251,341,340,1,340.0,0
83,0.1422040794899324,0.023700679914988736,0.13840330294834036,0.023067217158056725,0.13840330294834036,0.023067217158056725,0.0,0.0038007765415919437,0.13840330294834036,0.023067217158056725,0.06313740938315249,0.059336632841560544,0.00010355433305682468,0.013177778351129987,0.03846587393237044,579,573,6,95.5,0
84,0.029322354191272382,0.009774118063757461,0.023330190289177467,0.007776730096392489,0.023330190289177467,0.007776730096392489,0.0,0.005992163902096337,0.023330190289177467,0.007776730096392489,0.01733127396270362,0.011339110060607283,3.532433040687627e-05,0.003997026742856254,0.0526260802973475,324,321,3,107.0,0
85,0.05952199137938052,0.006613554597708947,0.05777477302857137,0.006419419225396818,0.05777477302857137,0.006419419225396818,0.0,0.0017472183508182582,0.05777477302857137,0.006419419225396818,0.008186150465103736,0.006438932114285478,0.006438932114285478,0.005703982323808532,0.050255010365511055,10,1,9,0.1111111111111111,0
86,2.82789402044504,0.006814202458903711,2.8254317268182163,0.006808269221248714,2.8254317268182163,0.006808269221248714,0.0,0.0024622936265856765,2.8254317268182163,0.006808269221248714,0.010578480344044294,0.008116186717458618,0.000117625894455922,0.006788712144821676,0.12659652734600613,484,69,415,0.16626506024096385,0
87,5.98877034012099,0.014571217372557153,5.98055978406551,0.014551240350524354,5.98055978406551,0.014551240350524354,0.0,0.008210556055352924,5.98055978406551,0.014551240350524354,0.021207485549147975,0.01299692949379505,0.0006840489207260553,0.014519617651026379,0.21554974524337212,430,19,411,0.046228710462287104,0
88,3.0750554551945974,0.0147131839961464,3.065522918697655,0.01466757377367299,3.065522918697655,0.01466757377367299,0.0,0.009532536497022903,3.065522918697655,0.01466757377367299,0.024045650701928878,0.014513114204905975,0.002418852367484329,0.01459813303585009,0.1490102422712134,215,6,209,0.028708133971291867,0
89,4.159127346160041,0.015124099440581967,4.152171687472503,0.015098806136263647,4.152171687472503,0.015098806136263647,0.0,0.0069556586875343385,4.152171687472503,0.015098806136263647,0.02246138935722186,0.015505730669687523,0.00017228589632986137,0.01504242166110116,0.2607918245274945,365,90,275,0.32727272727272727,0
